62,31,49,2022-01-01 09:17:01
63,32,20,2022-01-01 09:33:01
64,32,40,2022-01-01 09:33:01
65,33,4,2022-01-01 09:49:01
66,33,46,2022-01-01 09:49:01
67,33,38,2022-01-01 09:49:01
68,34,11,2022-01-01 10:05:01
69,35,4,2022-01-01 10:21:01
70,35,24,2022-01-01 10:21:01
71,35,41,2022-01-01 10:21:01
72,36,17,2022-01-01 10:37:01
73,37,49,2022-01-01 10:53:01
74,37,44,2022-01-01 10:53:01
75,38,56,2022-01-01 11:09:01
76,39,7,2022-01-01 11:25:01
77,39,51,2022-01-01 11:25:01
78,39,24,2022-01-01 11:25:01
79,40,58,2022-01-01 11:41:01
80,40,12,2022-01-01 11:41:01
81,40,21,2022-01-01 11:41:01
82,41,52,2022-01-01 11:57:01
83,42,43,2022-01-01 12:13:01
84,42,34,2022-01-01 12:13:01
85,42,45,2022-01-01 12:13:01
86,43,49,2022-01-01 12:29:01
87,43,54,2022-01-01 12:29:01
88,44,43,2022-01-01 12:45:01
89,45,26,2022-01-01 13:01:01
90,45,45,2022-01-01 13:01:01
91,45,43,2022-01-01 13:01:01
92,46,56,2022-01-01 13:17:01
93,46,42,2022-01-01 13:17:01
94,46,9,2022-01-01 13:17:01
95,47,53,2022-01-01 13:33:01
96,47,22,2022-01-01 13:33:01
97,48,24,2022-01-01 13:49:01
98,48,46,2022-01-01 13:49:01
99,49,11,2022-01-01 14:05:01
100,49,57,2022-01-01 14:05:01
101,50,32,2022-01-01 14:21:01
102,50,56,2022-01-01 14:21:01
103,50,10,2022-01-01 14:21:01
104,51,53,2022-01-01 14:37:01
105,51,10,2022-01-01 14:37:01
106,51,30,2022-01-01 14:37:01
107,52,12,2022-01-01 14:53:01
108,52,42,2022-01-01 14:53:01
109,53,50,2022-01-01 15:09:01
110,54,9,2022-01-01 15:25:01
111,55,35,2022-01-01 15:41:01
112,56,13,2022-01-01 15:57:01
113,57,53,2022-01-01 16:13:01
114,57,46,2022-01-01 16:13:01
115,58,12,2022-01-01 16:29:01
116,58,28,2022-01-01 16:29:01
117,59,21,2022-01-01 16:45:01
118,59,16,2022-01-01 16:45:01
119,59,33,2022-01-01 16:45:01
120,60,23,2022-01-01 17:01:01
121,60,25,2022-01-01 17:01:01
122,60,35,2022-01-01 17:01:01
123,61,10,2022-01-01 17:17:01
124,61,38,2022-01-01 17:17:01
125,61,37,2022-01-01 17:17:01
126,62,52,2022-01-01 17:33:01
127,62,60,2022-01-01 17:33:01
128,63,4,2022-01-01 17:49:01
129,63,49,2022-01-01 17:49:01
130,64,32,2022-01-01 18:05:01
131,64,41,2022-01-01 18:05:01
132,64,20,2022-01-01 18:05:01
133,65,42,2022-01-01 18:21:01
134,66,41,2022-01-01 18:37:01
135,66,21,2022-01-01 18:37:01
136,66,58,2022-01-01 18:37:01
137,67,44,2022-01-01 18:53:01
138,67,43,2022-01-01 18:53:01
139,67,56,2022-01-01 18:53:01
140,68,51,2022-01-01 19:09:01
141,69,33,2022-01-01 19:25:01
142,69,37,2022-01-01 19:25:01
143,69,54,2022-01-01 19:25:01
144,70,12,2022-01-01 19:41:01
145,71,36,2022-01-01 19:57:01
146,71,22,2022-01-01 19:57:01
147,71,32,2022-01-01 19:57:01
148,72,37,2022-01-01 20:13:01
149,73,33,2022-01-01 20:29:01
150,74,2,2022-01-01 20:45:01
151,75,1,2022-01-01 21:01:01
152,76,30,2022-01-01 21:17:01
153,76,15,2022-01-01 21:17:01
154,77,56,2022-01-01 21:33:01
155,78,56,2022-01-01 21:49:01
156,78,17,2022-01-01 21:49:01
157,78,47,2022-01-01 21:49:01
158,79,49,2022-01-01 22:05:01
159,80,49,2022-01-01 22:21:01
160,80,12,2022-01-01 22:21:01
161,81,16,2022-01-01 22:37:01
162,81,33,2022-01-01 22:37:01
163,82,26,2022-01-01 22:53:01
164,82,47,2022-01-01 22:53:01
165,82,60,2022-01-01 22:53:01
166,83,4,2022-01-01 23:09:01
167,83,45,2022-01-01 23:09:01
168,83,22,2022-01-01 23:09:01
169,84,55,2022-01-01 23:25:01
170,84,11,2022-01-01 23:25:01
171,85,12,2022-01-01 23:41:01
172,86,16,2022-01-01 23:57:01
173,86,6,2022-01-01 23:57:01
174,87,11,2022-01-02 00:13:01
175,88,19,2022-01-02 00:29:01
176,88,20,2022-01-02 00:29:01
177,89,39,2022-01-02 00:45:01
178,89,16,2022-01-02 00:45:01
179,90,1,2022-01-02 01:01:01
180,91,36,2022-01-02 01:17:01
181,91,42,2022-01-02 01:17:01
182,92,33,2022-01-02 01:33:01
183,93,46,2022-01-02 01:49:01
184,93,33,2022-01-02 01:49:01
185,94,60,2022-01-02 02:05:01
186,94,22,2022-01-02 02:05:01
187,94,21,2022-01-02 02:05:01
188,95,41,2022-01-02 02:21:01
189,96,18,2022-01-02 02:37:01
190,96,46,2022-01-02 02:37:01
191,97,44,2022-01-02 02:53:01
192,97,49,2022-01-02 02:53:01
193,98,10,2022-01-02 03:09:01
194,98,43,2022-01-02 03:09:01
195,98,6,2022-01-02 03:09:01
196,99,10,2022-01-02 03:25:01
197,100,24,2022-01-02 03:41:01
198,101,16,2022-01-02 03:57:01
199,101,51,2022-01-02 03:57:01
200,102,57,2022-01-02 04:13:01
201,103,11,2022-01-02 04:29:01
202,103,23,2022-01-02 04:29:01
203,104,2,2022-01-02 04:45:01
204,105,60,2022-01-02 05:01:01
205,105,44,2022-01-02 05:01:01
206,106,44,2022-01-02 05:17:01
207,107,58,2022-01-02 05:33:01
208,107,33,2022-01-02 05:33:01
209,108,47,2022-01-02 05:49:01
210,108,20,2022-01-02 05:49:01
211,108,7,2022-01-02 05:49:01
212,109,47,2022-01-02 06:05:01
213,109,52,2022-01-02 06:05:01
214,109,24,2022-01-02 06:05:01
215,110,28,2022-01-02 06:21:01
216,110,49,2022-01-02 06:21:01
217,110,29,2022-01-02 06:21:01
218,111,36,2022-01-02 06:37:01
219,111,21,2022-01-02 06:37:01
220,111,15,2022-01-02 06:37:01
221,112,1,2022-01-02 06:53:01
222,112,25,2022-01-02 06:53:01
223,112,42,2022-01-02 06:53:01
224,113,3,2022-01-02 07:09:01
225,113,32,2022-01-02 07:09:01
226,113,40,2022-01-02 07:09:01
227,114,8,2022-01-02 07:25:01
228,114,58,2022-01-02 07:25:01
229,114,19,2022-01-02 07:25:01
230,115,40,2022-01-02 07:41:01
231,116,41,2022-01-02 07:57:01
232,117,10,2022-01-02 08:13:01
233,118,3,2022-01-02 08:29:01
234,118,8,2022-01-02 08:29:01
235,118,50,2022-01-02 08:29:01
236,119,13,2022-01-02 08:45:01
237,120,2,2022-01-02 09:01:01
238,120,45,2022-01-02 09:01:01
239,121,36,2022-01-02 09:17:01
240,121,25,2022-01-02 09:17:01
241,122,47,2022-01-02 09:33:01
242,122,40,2022-01-02 09:33:01
243,123,41,2022-01-02 09:49:01
244,123,28,2022-01-02 09:49:01
245,123,57,2022-01-02 09:49:01
246,124,33,2022-01-02 10:05:01
247,124,40,2022-01-02 10:05:01
248,125,23,2022-01-02 10:21:01
249,126,4,2022-01-02 10:37:01
250,126,13,2022-01-02 10:37:01
251,126,34,2022-01-02 10:37:01
252,127,32,2022-01-02 10:53:01
253,127,37,2022-01-02 10:53:01
254,128,60,2022-01-02 11:09:01
255,128,20,2022-01-02 11:09:01
256,129,2,2022-01-02 11:25:01
257,130,18,2022-01-02 11:41:01
258,131,22,2022-01-02 11:57:01
259,131,38,2022-01-02 11:57:01
260,132,49,2022-01-02 12:13:01
261,133,26,2022-01-02 12:29:01
262,133,17,2022-01-02 12:29:01
263,134,55,2022-01-02 12:45:01
264,135,21,2022-01-02 13:01:01
265,135,36,2022-01-02 13:01:01
266,135,16,2022-01-02 13:01:01
267,136,59,2022-01-02 13:17:01
268,136,48,2022-01-02 13:17:01
269,136,1,2022-01-02 13:17:01
270,137,28,2022-01-02 13:33:01
271,137,52,2022-01-02 13:33:01
272,137,27,2022-01-02 13:33:01
273,138,28,2022-01-02 13:49:01
274,138,23,2022-01-02 13:49:01
275,139,21,2022-01-02 14:05:01
276,140,55,2022-01-02 14:21:01
277,140,21,2022-01-02 14:21:01
278,140,20,2022-01-02 14:21:01
279,141,47,2022-01-02 14:37:01
280,141,21,2022-01-02 14:37:01
281,142,12,2022-01-02 14:53:01
282,143,51,2022-01-02 15:09:01
283,143,42,2022-01-02 15:09:01
284,143,48,2022-01-02 15:09:01
285,144,27,2022-01-02 15:25:01
286,145,16,2022-01-02 15:41:01
287,145,58,2022-01-02 15:41:01
288,145,56,2022-01-02 15:41:01
289,146,33,2022-01-02 15:57:01
290,147,21,2022-01-02 16:13:01
291,147,59,2022-01-02 16:13:01
292,148,37,2022-01-02 16:29:01
293,148,3,2022-01-02 16:29:01
294,149,10,2022-01-02 16:45:01
295,149,12,2022-01-02 16:45:01
296,149,42,2022-01-02 16:45:01
297,150,7,2022-01-02 17:01:01
298,150,55,2022-01-02 17:01:01
299,150,27,2022-01-02 17:01:01
300,151,32,2022-01-02 17:17:01
301,152,44,2022-01-02 17:33:01
302,153,3,2022-01-02 17:49:01
303,154,13,2022-01-02 18:05:01
304,154,35,2022-01-02 18:05:01
305,155,60,2022-01-02 18:21:01
306,155,33,2022-01-02 18:21:01
307,156,28,2022-01-02 18:37:01
308,156,47,2022-01-02 18:37:01
309,156,54,2022-01-02 18:37:01
310,157,49,2022-01-02 18:53:01
311,157,7,2022-01-02 18:53:01
312,157,56,2022-01-02 18:53:01
313,158,20,2022-01-02 19:09:01
314,159,7,2022-01-02 19:25:01
315,159,51,2022-01-02 19:25:01
316,159,32,2022-01-02 19:25:01
317,160,53,2022-01-02 19:41:01
318,161,14,2022-01-02 19:57:01
319,162,18,2022-01-02 20:13:01
320,162,17,2022-01-02 20:13:01
321,163,40,2022-01-02 20:29:01
322,164,58,2022-01-02 20:45:01
323,165,17,2022-01-02 21:01:01
324,165,24,2022-01-02 21:01:01
325,166,8,2022-01-02 21:17:01
326,166,50,2022-01-02 21:17:01
327,167,9,2022-01-02 21:33:01
328,167,3,2022-01-02 21:33:01
329,168,24,2022-01-02 21:49:01
330,168,30,2022-01-02 21:49:01
331,168,39,2022-01-02 21:49:01
332,169,27,2022-01-02 22:05:01
333,170,1,2022-01-02 22:21:01
334,170,32,2022-01-02 22:21:01
335,171,33,2022-01-02 22:37:01
336,171,7,2022-01-02 22:37:01
337,171,42,2022-01-02 22:37:01
338,172,16,2022-01-02 22:53:01
339,172,12,2022-01-02 22:53:01
340,172,17,2022-01-02 22:53:01
341,173,46,2022-01-02 23:09:01
342,174,50,2022-01-02 23:25:01
343,175,11,2022-01-02 23:41:01
344,176,28,2022-01-02 23:57:01
345,177,19,2022-01-03 00:13:01
346,177,1,2022-01-03 00:13:01
347,177,21,2022-01-03 00:13:01
348,178,12,2022-01-03 00:29:01
349,178,58,2022-01-03 00:29:01
350,179,8,2022-01-03 00:45:01
351,179,1,2022-01-03 00:45:01
352,180,6,2022-01-03 01:01:01
353,180,18,2022-01-03 01:01:01
354,181,50,2022-01-03 01:17:01
355,181,57,2022-01-03 01:17:01
356,182,51,2022-01-03 01:33:01
357,182,18,2022-01-03 01:33:01
358,182,2,2022-01-03 01:33:01
359,183,8,2022-01-03 01:49:01
360,183,33,2022-01-03 01:49:01
361,183,22,2022-01-03 01:49:01
362,184,19,2022-01-03 02:05:01
363,184,28,2022-01-03 02:05:01
364,185,39,2022-01-03 02:21:01
365,185,22,2022-01-03 02:21:01
366,185,53,2022-01-03 02:21:01
367,186,26,2022-01-03 02:37:01
368,186,19,2022-01-03 02:37:01
369,186,8,2022-01-03 02:37:01
370,187,60,2022-01-03 02:53:01
371,187,19,2022-01-03 02:53:01
372,187,5,2022-01-03 02:53:01
373,188,7,2022-01-03 03:09:01
374,188,9,2022-01-03 03:09:01
375,188,49,2022-01-03 03:09:01
376,189,37,2022-01-03 03:25:01
377,189,54,2022-01-03 03:25:01
378,189,27,2022-01-03 03:25:01
379,190,24,2022-01-03 03:41:01
380,190,40,2022-01-03 03:41:01
381,190,16,2022-01-03 03:41:01
382,191,5,2022-01-03 03:57:01
383,191,51,2022-01-03 03:57:01
384,192,18,2022-01-03 04:13:01
385,192,54,2022-01-03 04:13:01
386,193,45,2022-01-03 04:29:01
387,194,52,2022-01-03 04:45:01
388,194,16,2022-01-03 04:45:01
389,194,50,2022-01-03 04:45:01
390,195,36,2022-01-03 05:01:01
391,195,52,2022-01-03 05:01:01
392,196,23,2022-01-03 05:17:01
393,196,46,2022-01-03 05:17:01
394,197,58,2022-01-03 05:33:01
395,197,27,2022-01-03 05:33:01
396,197,1,2022-01-03 05:33:01
397,198,25,2022-01-03 05:49:01
398,198,37,2022-01-03 05:49:01
399,199,45,2022-01-03 06:05:01
400,200,57,2022-01-03 06:21:01
401,200,3,2022-01-03 06:21:01
402,201,31,2022-01-03 06:37:01
403,201,25,2022-01-03 06:37:01
404,202,13,2022-01-03 06:53:01
405,202,33,2022-01-03 06:53:01
406,202,40,2022-01-03 06:53:01
407,203,14,2022-01-03 07:09:01
408,203,5,2022-01-03 07:09:01
409,203,53,2022-01-03 07:09:01
410,204,7,2022-01-03 07:25:01
411,204,38,2022-01-03 07:25:01
412,204,15,2022-01-03 07:25:01
413,205,60,2022-01-03 07:41:01
414,205,7,2022-01-03 07:41:01
415,205,46,2022-01-03 07:41:01
416,206,56,2022-01-03 07:57:01
417,206,34,2022-01-03 07:57:01
418,206,27,2022-01-03 07:57:01
419,207,5,2022-01-03 08:13:01
420,208,60,2022-01-03 08:29:01
421,208,10,2022-01-03 08:29:01
422,208,46,2022-01-03 08:29:01
423,209,35,2022-01-03 08:45:01
424,209,55,2022-01-03 08:45:01
425,210,39,2022-01-03 09:01:01
426,210,20,2022-01-03 09:01:01
427,210,24,2022-01-03 09:01:01
428,211,34,2022-01-03 09:17:01
429,211,18,2022-01-03 09:17:01
430,212,22,2022-01-03 09:33:01
431,213,27,2022-01-03 09:49:01
432,213,15,2022-01-03 09:49:01
433,214,15,2022-01-03 10:05:01
434,214,28,2022-01-03 10:05:01
435,214,60,2022-01-03 10:05:01
436,215,26,2022-01-03 10:21:01
437,215,29,2022-01-03 10:21:01
438,216,14,2022-01-03 10:37:01
439,216,12,2022-01-03 10:37:01
440,216,20,2022-01-03 10:37:01
441,217,27,2022-01-03 10:53:01
442,217,18,2022-01-03 10:53:01
443,218,28,2022-01-03 11:09:01
444,218,36,2022-01-03 11:09:01
445,219,42,2022-01-03 11:25:01
446,219,28,2022-01-03 11:25:01
447,219,24,2022-01-03 11:25:01
448,220,16,2022-01-03 11:41:01
449,220,36,2022-01-03 11:41:01
450,221,11,2022-01-03 11:57:01
451,221,17,2022-01-03 11:57:01
452,221,57,2022-01-03 11:57:01
453,222,50,2022-01-03 12:13:01
454,223,6,2022-01-03 12:29:01
455,223,32,2022-01-03 12:29:01
456,224,36,2022-01-03 12:45:01
457,225,31,2022-01-03 13:01:01
458,226,30,2022-01-03 13:17:01
459,226,37,2022-01-03 13:17:01
460,226,12,2022-01-03 13:17:01
461,227,16,2022-01-03 13:33:01
462,227,7,2022-01-03 13:33:01
463,227,60,2022-01-03 13:33:01
464,228,18,2022-01-03 13:49:01
465,228,15,2022-01-03 13:49:01
466,228,19,2022-01-03 13:49:01
467,229,46,2022-01-03 14:05:01
468,229,48,2022-01-03 14:05:01
469,230,18,2022-01-03 14:21:01
470,231,33,2022-01-03 14:37:01
471,231,43,2022-01-03 14:37:01
472,232,24,2022-01-03 14:53:01
473,233,30,2022-01-03 15:09:01
474,233,21,2022-01-03 15:09:01
475,233,56,2022-01-03 15:09:01
476,234,27,2022-01-03 15:25:01
477,234,36,2022-01-03 15:25:01
478,234,22,2022-01-03 15:25:01
479,235,32,2022-01-03 15:41:01
480,236,40,2022-01-03 15:57:01
481,236,3,2022-01-03 15:57:01
482,237,7,2022-01-03 16:13:01
483,237,28,2022-01-03 16:13:01
484,237,15,2022-01-03 16:13:01
485,238,43,2022-01-03 16:29:01
486,238,26,2022-01-03 16:29:01
487,239,50,2022-01-03 16:45:01
488,240,27,2022-01-03 17:01:01
489,240,42,2022-01-03 17:01:01
490,240,32,2022-01-03 17:01:01
491,241,22,2022-01-03 17:17:01
492,241,54,2022-01-03 17:17:01
493,242,50,2022-01-03 17:33:01
494,242,9,2022-01-03 17:33:01
495,243,8,2022-01-03 17:49:01
496,244,35,2022-01-03 18:05:01
497,245,35,2022-01-03 18:21:01
498,246,31,2022-01-03 18:37:01
499,246,17,2022-01-03 18:37:01
500,246,28,2022-01-03 18:37:01
501,247,46,2022-01-03 18:53:01
502,247,52,2022-01-03 18:53:01
503,247,50,2022-01-03 18:53:01
504,248,8,2022-01-03 19:09:01
505,248,37,2022-01-03 19:09:01
506,249,5,2022-01-03 19:25:01
507,249,42,2022-01-03 19:25:01
508,250,45,2022-01-03 19:41:01
509,250,3,2022-01-03 19:41:01
510,250,32,2022-01-03 19:41:01
511,251,56,2022-01-03 19:57:01
512,252,51,2022-01-03 20:13:01
513,253,27,2022-01-03 20:29:01
514,253,53,2022-01-03 20:29:01
515,253,10,2022-01-03 20:29:01
516,254,56,2022-01-03 20:45:01
517,255,41,2022-01-03 21:01:01
518,255,1,2022-01-03 21:01:01
519,256,28,2022-01-03 21:17:01
520,257,49,2022-01-03 21:33:01
521,257,53,2022-01-03 21:33:01
522,258,4,2022-01-03 21:49:01
523,258,26,2022-01-03 21:49:01
524,259,51,2022-01-03 22:05:01
525,260,55,2022-01-03 22:21:01
526,260,54,2022-01-03 22:21:01
527,260,7,2022-01-03 22:21:01
528,261,35,2022-01-03 22:37:01
529,261,41,2022-01-03 22:37:01
530,261,52,2022-01-03 22:37:01
531,262,4,2022-01-03 22:53:01
532,262,35,2022-01-03 22:53:01
533,262,50,2022-01-03 22:53:01
534,263,1,2022-01-03 23:09:01
535,264,43,2022-01-03 23:25:01
536,265,11,2022-01-03 23:41:01
537,265,45,2022-01-03 23:41:01
538,266,25,2022-01-03 23:57:01
539,266,31,2022-01-03 23:57:01
540,267,23,2022-01-04 00:13:01
541,267,38,2022-01-04 00:13:01
542,268,18,2022-01-04 00:29:01
543,268,57,2022-01-04 00:29:01
544,269,1,2022-01-04 00:45:01
545,270,54,2022-01-04 01:01:01
546,270,19,2022-01-04 01:01:01
547,270,48,2022-01-04 01:01:01
548,271,46,2022-01-04 01:17:01
549,271,14,2022-01-04 01:17:01
550,272,6,2022-01-04 01:33:01
551,273,17,2022-01-04 01:49:01
552,273,6,2022-01-04 01:49:01
553,273,48,2022-01-04 01:49:01
554,274,54,2022-01-04 02:05:01
555,275,15,2022-01-04 02:21:01
556,276,32,2022-01-04 02:37:01
557,276,5,2022-01-04 02:37:01
558,276,6,2022-01-04 02:37:01
559,277,35,2022-01-04 02:53:01
560,277,26,2022-01-04 02:53:01
561,278,53,2022-01-04 03:09:01
562,278,54,2022-01-04 03:09:01
563,279,35,2022-01-04 03:25:01
564,279,26,2022-01-04 03:25:01
565,280,39,2022-01-04 03:41:01
566,280,25,2022-01-04 03:41:01
567,281,23,2022-01-04 03:57:01
568,281,3,2022-01-04 03:57:01
569,281,28,2022-01-04 03:57:01
570,282,33,2022-01-04 04:13:01
571,282,15,2022-01-04 04:13:01
572,282,55,2022-01-04 04:13:01
573,283,56,2022-01-04 04:29:01
574,283,33,2022-01-04 04:29:01
575,283,1,2022-01-04 04:29:01
576,284,21,2022-01-04 04:45:01
577,285,46,2022-01-04 05:01:01
578,285,39,2022-01-04 05:01:01
579,286,53,2022-01-04 05:17:01
580,287,11,2022-01-04 05:33:01
581,288,10,2022-01-04 05:49:01
582,288,53,2022-01-04 05:49:01
583,289,13,2022-01-04 06:05:01
584,289,4,2022-01-04 06:05:01
585,290,26,2022-01-04 06:21:01
586,290,4,2022-01-04 06:21:01
587,290,10,2022-01-04 06:21:01
588,291,48,2022-01-04 06:37:01
589,291,52,2022-01-04 06:37:01
590,291,34,2022-01-04 06:37:01
591,292,19,2022-01-04 06:53:01
592,292,30,2022-01-04 06:53:01
593,292,23,2022-01-04 06:53:01
594,293,30,2022-01-04 07:09:01
595,294,46,2022-01-04 07:25:01
596,294,28,2022-01-04 07:25:01
597,295,47,2022-01-04 07:41:01
598,296,15,2022-01-04 07:57:01
599,297,53,2022-01-04 08:13:01
600,298,48,2022-01-04 08:29:01
601,298,5,2022-01-04 08:29:01
602,299,47,2022-01-04 08:45:01
603,299,17,2022-01-04 08:45:01
604,299,60,2022-01-04 08:45:01
605,300,36,2022-01-04 09:01:01
606,301,35,2022-01-04 09:17:01
607,302,7,2022-01-04 09:33:01
608,302,1,2022-01-04 09:33:01
609,303,59,2022-01-04 09:49:01
610,303,38,2022-01-04 09:49:01
611,304,13,2022-01-04 10:05:01
612,304,6,2022-01-04 10:05:01
613,304,5,2022-01-04 10:05:01
614,305,4,2022-01-04 10:21:01
615,305,8,2022-01-04 10:21:01
616,306,28,2022-01-04 10:37:01
617,307,39,2022-01-04 10:53:01
618,308,53,2022-01-04 11:09:01
619,309,33,2022-01-04 11:25:01
620,310,36,2022-01-04 11:41:01
621,310,56,2022-01-04 11:41:01
622,311,59,2022-01-04 11:57:01
623,311,55,2022-01-04 11:57:01
624,311,48,2022-01-04 11:57:01
625,312,16,2022-01-04 12:13:01
626,312,22,2022-01-04 12:13:01
627,312,32,2022-01-04 12:13:01
628,313,60,2022-01-04 12:29:01
629,313,21,2022-01-04 12:29:01
630,313,47,2022-01-04 12:29:01
631,314,10,2022-01-04 12:45:01
632,314,33,2022-01-04 12:45:01
633,315,33,2022-01-04 13:01:01
634,315,4,2022-01-04 13:01:01
635,316,36,2022-01-04 13:17:01
636,316,25,2022-01-04 13:17:01
637,317,46,2022-01-04 13:33:01
638,317,43,2022-01-04 13:33:01
639,317,50,2022-01-04 13:33:01
640,318,57,2022-01-04 13:49:01
641,319,11,2022-01-04 14:05:01
642,319,17,2022-01-04 14:05:01
643,319,15,2022-01-04 14:05:01
644,320,17,2022-01-04 14:21:01
645,321,45,2022-01-04 14:37:01
646,321,32,2022-01-04 14:37:01
647,322,10,2022-01-04 14:53:01
648,323,20,2022-01-04 15:09:01
649,323,51,2022-01-04 15:09:01
650,323,56,2022-01-04 15:09:01
651,324,14,2022-01-04 15:25:01
652,324,1,2022-01-04 15:25:01
653,324,3,2022-01-04 15:25:01
654,325,4,2022-01-04 15:41:01
655,325,10,2022-01-04 15:41:01
656,325,46,2022-01-04 15:41:01
657,326,3,2022-01-04 15:57:01
658,327,11,2022-01-04 16:13:01
659,327,14,2022-01-04 16:13:01
660,328,25,2022-01-04 16:29:01
661,328,20,2022-01-04 16:29:01
662,329,54,2022-01-04 16:45:01
663,329,32,2022-01-04 16:45:01
664,329,24,2022-01-04 16:45:01
665,330,40,2022-01-04 17:01:01
666,330,10,2022-01-04 17:01:01
667,331,53,2022-01-04 17:17:01
668,331,37,2022-01-04 17:17:01
669,331,18,2022-01-04 17:17:01
670,332,51,2022-01-04 17:33:01
671,333,14,2022-01-04 17:49:01
672,334,45,2022-01-04 18:05:01
673,334,5,2022-01-04 18:05:01
674,335,52,2022-01-04 18:21:01
675,336,17,2022-01-04 18:37:01
676,337,37,2022-01-04 18:53:01
677,337,55,2022-01-04 18:53:01
678,337,10,2022-01-04 18:53:01
679,338,41,2022-01-04 19:09:01
680,339,55,2022-01-04 19:25:01
681,339,26,2022-01-04 19:25:01
682,339,1,2022-01-04 19:25:01
683,340,37,2022-01-04 19:41:01
684,340,2,2022-01-04 19:41:01
685,341,5,2022-01-04 19:57:01
686,342,9,2022-01-04 20:13:01
687,343,43,2022-01-04 20:29:01
688,343,24,2022-01-04 20:29:01
689,344,57,2022-01-04 20:45:01
690,345,50,2022-01-04 21:01:01
691,346,25,2022-01-04 21:17:01
692,347,25,2022-01-04 21:33:01
693,348,37,2022-01-04 21:49:01
694,349,49,2022-01-04 22:05:01
695,349,20,2022-01-04 22:05:01
696,350,6,2022-01-04 22:21:01
697,350,23,2022-01-04 22:21:01
698,350,55,2022-01-04 22:21:01
699,351,7,2022-01-04 22:37:01
700,352,32,2022-01-04 22:53:01
701,353,23,2022-01-04 23:09:01
702,353,7,2022-01-04 23:09:01
703,354,19,2022-01-04 23:25:01
704,354,8,2022-01-04 23:25:01
705,354,37,2022-01-04 23:25:01
706,355,52,2022-01-04 23:41:01
707,356,7,2022-01-04 23:57:01
708,357,46,2022-01-05 00:13:01
709,358,35,2022-01-05 00:29:01
710,359,58,2022-01-05 00:45:01
711,360,4,2022-01-05 01:01:01
712,360,3,2022-01-05 01:01:01
713,361,8,2022-01-05 01:17:01
714,361,31,2022-01-05 01:17:01
715,362,12,2022-01-05 01:33:01
716,363,8,2022-01-05 01:49:01
717,364,43,2022-01-05 02:05:01
718,364,36,2022-01-05 02:05:01
719,364,19,2022-01-05 02:05:01
720,365,60,2022-01-05 02:21:01
721,365,34,2022-01-05 02:21:01
722,365,18,2022-01-05 02:21:01
723,366,42,2022-01-05 02:37:01
724,366,23,2022-01-05 02:37:01
725,367,35,2022-01-05 02:53:01
726,368,7,2022-01-05 03:09:01
727,368,25,2022-01-05 03:09:01
728,368,48,2022-01-05 03:09:01
729,369,28,2022-01-05 03:25:01
730,369,2,2022-01-05 03:25:01
731,370,23,2022-01-05 03:41:01
732,370,15,2022-01-05 03:41:01
733,371,52,2022-01-05 03:57:01
734,371,56,2022-01-05 03:57:01
735,372,25,2022-01-05 04:13:01
