152,1,rbbxbd,62.09,2022-01-02 17:33:01
153,0,p,109.42,2022-01-02 17:49:01
154,0,hyktnvhu,42.629999999999995,2022-01-02 18:05:01
155,0,il,119.19999999999999,2022-01-02 18:21:01
156,0,bpdybwnly,115.21,2022-01-02 18:37:01
157,1,r,41.53,2022-01-02 18:53:01
158,1,pah,41.23,2022-01-02 19:09:01
159,1,qnmoor,138.07,2022-01-02 19:25:01
160,1,ekokohtbp,33.54,2022-01-02 19:41:01
161,1,sqmrrvix,16.77,2022-01-02 19:57:01
162,1,pbaaech,89.85,2022-01-02 20:13:01
163,1,sqrd,140.46,2022-01-02 20:29:01
164,1,j,42.629999999999995,2022-01-02 20:45:01
165,0,xmoiw,137.26999999999998,2022-01-02 21:01:01
166,0,bcqwfrr,162.43,2022-01-02 21:17:01
167,0,skacih,24.76,2022-01-02 21:33:01
168,1,k,76.57,2022-01-02 21:49:01
169,0,i,33.54,2022-01-02 22:05:01
170,0,znv,76.16999999999999,2022-01-02 22:21:01
171,0,mqvrku,42.629999999999995,2022-01-02 22:37:01
172,1,en,77.97,2022-01-02 22:53:01
173,1,aenacnh,33.54,2022-01-02 23:09:01
174,0,sf,60.9,2022-01-02 23:25:01
175,0,txg,46.72,2022-01-02 23:41:01
176,0,zwn,95.63999999999999,2022-01-02 23:57:01
177,0,ofmp,36.54,2022-01-03 00:13:01
178,0,pcpw,37.14,2022-01-03 00:29:01
179,1,mzu,64.59,2022-01-03 00:45:01
180,1,ijozhoehf,51.91,2022-01-03 01:01:01
181,1,jul,107.32000000000001,2022-01-03 01:17:01
182,1,oklz,77.27,2022-01-03 01:33:01
183,0,kaun,24.76,2022-01-03 01:49:01
184,0,srabj,97.44,2022-01-03 02:05:01
185,1,as,89.94999999999999,2022-01-03 02:21:01
186,0,bzsn,16.77,2022-01-03 02:37:01
187,1,lulcsnry,73.48,2022-01-03 02:53:01
188,0,uu,100.63,2022-01-03 03:09:01
189,1,hzxmc,96.53999999999999,2022-01-03 03:25:01
190,0,aymmunvhc,79.77,2022-01-03 03:41:01
191,0,xfmpstdx,61.900000000000006,2022-01-03 03:57:01
192,0,tbjqqapu,93.94000000000001,2022-01-03 04:13:01
193,1,hule,36.54,2022-01-03 04:29:01
194,0,funwk,34.14,2022-01-03 04:45:01
195,1,d,42.629999999999995,2022-01-03 05:01:01
196,1,zntym,109.02,2022-01-03 05:17:01
197,0,urga,37.14,2022-01-03 05:33:01
198,1,sdgozkeb,132.57999999999998,2022-01-03 05:49:01
199,1,yroucxzw,133.98,2022-01-03 06:05:01
200,1,oitf,112.51,2022-01-03 06:21:01
201,0,xl,61.900000000000006,2022-01-03 06:37:01
202,1,wyvmxlib,119.2,2022-01-03 06:53:01
203,0,tkrtlxz,126.49,2022-01-03 07:09:01
204,1,rbj,84.66,2022-01-03 07:25:01
205,0,erssumrhm,66.59,2022-01-03 07:41:01
206,1,p,144.56,2022-01-03 07:57:01
207,1,zuycunc,138.67,2022-01-03 08:13:01
208,1,r,85.86,2022-01-03 08:29:01
209,0,zspgqzq,65.39,2022-01-03 08:45:01
210,0,xrcymizl,95.34,2022-01-03 09:01:01
211,0,hmxfbe,41.23,2022-01-03 09:17:01
212,0,ydxsmsxdt,104.73,2022-01-03 09:33:01
213,1,zpgqlctkb,103.83000000000001,2022-01-03 09:49:01
214,0,kmkdm,33.54,2022-01-03 10:05:01
215,1,dkbfwn,42.629999999999995,2022-01-03 10:21:01
216,0,iexw,119.4,2022-01-03 10:37:01
217,1,riicaz,120.5,2022-01-03 10:53:01
218,0,sdo,90.65,2022-01-03 11:09:01
219,1,k,27.95,2022-01-03 11:25:01
220,1,ncm,108.61999999999999,2022-01-03 11:41:01
221,1,ruyydawh,58.4,2022-01-03 11:57:01
222,0,zjoneezn,60.9,2022-01-03 12:13:01
223,1,gdfxzlg,81.25999999999999,2022-01-03 12:29:01
224,0,bjic,119.80000000000001,2022-01-03 12:45:01
225,1,ubdgfbb,109.62,2022-01-03 13:01:01
226,1,zcmbmzhy,85.25999999999999,2022-01-03 13:17:01
227,0,hm,97.03999999999999,2022-01-03 13:33:01
228,0,ghrc,36.54,2022-01-03 13:49:01
229,1,wietowa,108.02,2022-01-03 14:05:01
230,1,vbuheunzd,79.07,2022-01-03 14:21:01
231,1,eh,24.76,2022-01-03 14:37:01
232,1,ffrac,126.19,2022-01-03 14:53:01
233,1,hfljhlcga,118.1,2022-01-03 15:09:01
234,1,llsf,118.4,2022-01-03 15:25:01
235,1,akjkdyyj,103.33,2022-01-03 15:41:01
236,0,mtufmmd,91.05000000000001,2022-01-03 15:57:01
237,0,ilnqodppv,98.24000000000001,2022-01-03 16:13:01
238,1,omngr,136.86999999999998,2022-01-03 16:29:01
239,0,q,41.23,2022-01-03 16:45:01
240,0,w,41.93,2022-01-03 17:01:01
241,0,t,125.78999999999999,2022-01-03 17:17:01
242,1,fsoi,33.54,2022-01-03 17:33:01
243,0,pfp,83.66,2022-01-03 17:49:01
244,1,jlu,41.93,2022-01-03 18:05:01
245,0,nfknh,115.70999999999998,2022-01-03 18:21:01
246,0,w,24.76,2022-01-03 18:37:01
247,1,ydwot,79.16999999999999,2022-01-03 18:53:01
248,1,pbtmk,115.00999999999999,2022-01-03 19:09:01
249,0,dnrfe,24.76,2022-01-03 19:25:01
250,0,ed,102.83,2022-01-03 19:41:01
251,0,jeytixoe,41.93,2022-01-03 19:57:01
252,1,sjmye,120.19999999999999,2022-01-03 20:13:01
253,1,vlfgln,104.73,2022-01-03 20:29:01
254,1,bidss,115.71,2022-01-03 20:45:01
255,1,vnzlcr,110.02000000000001,2022-01-03 21:01:01
256,0,bkajuc,120.5,2022-01-03 21:17:01
257,0,lccn,77.77,2022-01-03 21:33:01
258,0,zemsttsvw,83.16,2022-01-03 21:49:01
259,0,rqsxzdq,129.57999999999998,2022-01-03 22:05:01
260,1,bankc,60.9,2022-01-03 22:21:01
261,0,gfzpuvdjj,108.02,2022-01-03 22:37:01
262,1,vi,95.63999999999999,2022-01-03 22:53:01
263,1,v,53.31,2022-01-03 23:09:01
264,0,l,79.77,2022-01-03 23:25:01
265,0,qieuy,34.14,2022-01-03 23:41:01
266,0,hwykphi,24.76,2022-01-03 23:57:01
267,1,wwkqdkfn,125.69,2022-01-04 00:13:01
268,0,zwzvepop,136.87,2022-01-04 00:29:01
269,1,qiwwaqtd,85.25999999999999,2022-01-04 00:45:01
270,0,lzcth,127.88999999999999,2022-01-04 01:01:01
271,1,hhxof,29.950000000000003,2022-01-04 01:17:01
272,1,y,138.17,2022-01-04 01:33:01
273,1,lehkfc,84.25999999999999,2022-01-04 01:49:01
274,0,kmyz,48.72,2022-01-04 02:05:01
275,1,jdm,78.57,2022-01-04 02:21:01
276,1,eg,115.00999999999999,2022-01-04 02:37:01
277,1,l,91.15,2022-01-04 02:53:01
278,1,ssr,87.45,2022-01-04 03:09:01
279,0,gsdx,37.14,2022-01-04 03:25:01
280,1,devp,36.54,2022-01-04 03:41:01
281,0,zng,131.38,2022-01-04 03:57:01
282,0,ozd,66.59,2022-01-04 04:13:01
283,0,dco,35.94,2022-01-04 04:29:01
284,1,yqthtt,107.72,2022-01-04 04:45:01
285,0,o,84.86,2022-01-04 05:01:01
286,1,zlrbcw,22.76,2022-01-04 05:17:01
287,1,y,119.8,2022-01-04 05:33:01
288,0,fl,37.14,2022-01-04 05:49:01
289,0,p,80.66,2022-01-04 06:05:01
290,0,czyjuay,70.58,2022-01-04 06:21:01
291,1,xrrvtjg,60.9,2022-01-04 06:37:01
292,0,eugdbv,77.57,2022-01-04 06:53:01
293,1,wwwwwbuq,102.02999999999999,2022-01-04 07:09:01
294,0,z,96.24000000000001,2022-01-04 07:25:01
295,0,mucol,132.28,2022-01-04 07:41:01
296,0,lh,48.72,2022-01-04 07:57:01
297,0,vmptp,70.58,2022-01-04 08:13:01
298,1,eapmx,114.11000000000001,2022-01-04 08:29:01
299,1,wkxx,42.629999999999995,2022-01-04 08:45:01
300,0,fmt,41.93,2022-01-04 09:01:01
301,1,ibixnpoe,73.08,2022-01-04 09:17:01
302,1,gbnjibcf,48.72,2022-01-04 09:33:01
303,0,uejvbxvy,95.84,2022-01-04 09:49:01
304,0,fsdksqad,101.53,2022-01-04 10:05:01
305,1,z,42.629999999999995,2022-01-04 10:21:01
306,1,udwtvaj,108.61999999999999,2022-01-04 10:37:01
307,1,jqxpkim,94.64,2022-01-04 10:53:01
308,1,tbczcwulr,130.98,2022-01-04 11:09:01
309,1,llllkozp,102.53,2022-01-04 11:25:01
310,0,hgfyjrgks,29.950000000000003,2022-01-04 11:41:01
311,0,yuxnegl,102.13,2022-01-04 11:57:01
312,0,f,95.84,2022-01-04 12:13:01
313,1,oqkpuxmf,47.12,2022-01-04 12:29:01
314,0,qenwvl,71.28,2022-01-04 12:45:01
315,0,wehlcytsu,27.450000000000003,2022-01-04 13:01:01
316,1,qechmo,58.9,2022-01-04 13:17:01
317,0,cmn,77.87,2022-01-04 13:33:01
318,0,nyvhrwme,35.94,2022-01-04 13:49:01
319,0,gfia,124.88999999999999,2022-01-04 14:05:01
320,0,zdpxjer,33.54,2022-01-04 14:21:01
321,1,dqrda,62.79,2022-01-04 14:37:01
322,1,hml,52.71000000000001,2022-01-04 14:53:01
323,0,tdeyavnh,29.950000000000003,2022-01-04 15:09:01
324,0,ly,47.92,2022-01-04 15:25:01
325,0,umstomu,79.77,2022-01-04 15:41:01
326,0,fgubbd,109.42,2022-01-04 15:57:01
327,0,ijvf,34.14,2022-01-04 16:13:01
328,1,bglcifcis,27.95,2022-01-04 16:29:01
329,0,pbwdle,110.41,2022-01-04 16:45:01
330,0,x,24.76,2022-01-04 17:01:01
331,1,pns,84.56,2022-01-04 17:17:01
332,0,rzccrui,83.86000000000001,2022-01-04 17:33:01
333,1,bgdao,89.85,2022-01-04 17:49:01
334,1,n,37.14,2022-01-04 18:05:01
335,1,segrwfgk,42.629999999999995,2022-01-04 18:21:01
336,0,hiev,41.23,2022-01-04 18:37:01
337,1,fqccza,100.53,2022-01-04 18:53:01
338,1,l,36.54,2022-01-04 19:09:01
339,0,qpucjowu,37.14,2022-01-04 19:25:01
340,0,wt,84.56,2022-01-04 19:41:01
341,0,yikjbcca,36.54,2022-01-04 19:57:01
342,0,uznwzuiw,40.730000000000004,2022-01-04 20:13:01
343,1,fwjqir,101.53,2022-01-04 20:29:01
344,1,fnublmssj,98.03,2022-01-04 20:45:01
345,0,cyl,115.21000000000001,2022-01-04 21:01:01
346,1,n,28.450000000000003,2022-01-04 21:17:01
347,1,wivhiif,83.25999999999999,2022-01-04 21:33:01
348,0,i,113.10999999999999,2022-01-04 21:49:01
349,1,yvg,81.86,2022-01-04 22:05:01
350,1,ocvommlwg,157.44,2022-01-04 22:21:01
351,0,ng,73.68,2022-01-04 22:37:01
352,0,qzvgzyg,42.629999999999995,2022-01-04 22:53:01
353,1,vymcb,96.53999999999999,2022-01-04 23:09:01
354,1,owhpors,67.09,2022-01-04 23:25:01
355,0,uquvzsout,84.56,2022-01-04 23:41:01
356,0,avivkfo,29.950000000000003,2022-01-04 23:57:01
357,1,h,83.85999999999999,2022-01-05 00:13:01
358,1,ifeg,90.55,2022-01-05 00:29:01
359,1,vsscio,77.97,2022-01-05 00:45:01
360,0,getkae,34.14,2022-01-05 01:01:01
361,0,pqsnrx,35.339999999999996,2022-01-05 01:17:01
362,0,pweplxuat,35.339999999999996,2022-01-05 01:33:01
363,1,xmyin,91.05000000000001,2022-01-05 01:49:01
364,1,fzf,105.92,2022-01-05 02:05:01
365,0,vbcu,73.48,2022-01-05 02:21:01
366,0,loccfvzq,124.49,2022-01-05 02:37:01
367,0,pardfga,41.93,2022-01-05 02:53:01
368,0,kn,125.99000000000001,2022-01-05 03:09:01
369,0,jl,23.96,2022-01-05 03:25:01
370,0,q,37.14,2022-01-05 03:41:01
371,0,wvo,83.86,2022-01-05 03:57:01
372,0,fweozhes,113.21,2022-01-05 04:13:01
373,1,ocqupslfx,35.339999999999996,2022-01-05 04:29:01
374,0,p,72.68,2022-01-05 04:45:01
375,0,emkhnuqxd,102.63,2022-01-05 05:01:01
376,0,cw,89.25,2022-01-05 05:17:01
377,0,gl,95.54,2022-01-05 05:33:01
378,1,roz,105.22,2022-01-05 05:49:01
379,1,pivc,42.629999999999995,2022-01-05 06:05:01
380,1,aash,24.76,2022-01-05 06:21:01
381,0,twal,113.31,2022-01-05 06:37:01
382,0,q,89.05,2022-01-05 06:53:01
383,1,klaguie,139.37,2022-01-05 07:09:01
384,1,vupcutk,79.77,2022-01-05 07:25:01
385,1,jdo,96.53999999999999,2022-01-05 07:41:01
386,0,smfz,67.39,2022-01-05 07:57:01
387,0,tbqfbi,42.629999999999995,2022-01-05 08:13:01
388,0,jjlf,41.23,2022-01-05 08:29:01
389,0,hvueup,41.93,2022-01-05 08:45:01
390,1,ptktusbj,90.65,2022-01-05 09:01:01
391,1,lduvgr,16.77,2022-01-05 09:17:01
392,1,evjgj,119.3,2022-01-05 09:33:01
393,0,racfrqjzz,78.37,2022-01-05 09:49:01
394,0,djjcsu,41.93,2022-01-05 10:05:01
395,0,wixlgk,76.77,2022-01-05 10:21:01
396,0,tlrneb,135.47,2022-01-05 10:37:01
397,0,sw,58.7,2022-01-05 10:53:01
398,1,hgfaqw,96.64,2022-01-05 11:09:01
399,0,guqbtcjnt,29.950000000000003,2022-01-05 11:25:01
400,1,ekimu,96.64,2022-01-05 11:41:01
401,1,rwtveddk,27.95,2022-01-05 11:57:01
402,1,jyyhebx,24.76,2022-01-05 12:13:01
403,0,qth,104.53,2022-01-05 12:29:01
404,1,gh,99.72999999999999,2022-01-05 12:45:01
405,0,okbcuady,42.629999999999995,2022-01-05 13:01:01
406,1,enpsf,27.95,2022-01-05 13:17:01
407,0,mz,91.35,2022-01-05 13:33:01
408,1,ihcee,51.91,2022-01-05 13:49:01
409,1,inkrr,83.85999999999999,2022-01-05 14:05:01
410,1,ms,59.3,2022-01-05 14:21:01
411,1,rymn,103.83,2022-01-05 14:37:01
412,1,fbhcyi,84.66,2022-01-05 14:53:01
413,0,pjhsfvjym,89.25,2022-01-05 15:09:01
414,0,vxzlzhzod,37.14,2022-01-05 15:25:01
415,1,ba,76.16999999999999,2022-01-05 15:41:01
416,1,pnfuzly,78.37,2022-01-05 15:57:01
417,1,xtl,42.629999999999995,2022-01-05 16:13:01
418,1,popidkq,103.53,2022-01-05 16:29:01
419,0,knqvuzzb,33.54,2022-01-05 16:45:01
420,0,sqch,29.950000000000003,2022-01-05 17:01:01
421,1,emsmsm,85.06,2022-01-05 17:17:01
422,1,tewxawg,47.12,2022-01-05 17:33:01
423,1,r,24.76,2022-01-05 17:49:01
424,1,rnuklmj,135.18,2022-01-05 18:05:01
425,1,ezj,61.900000000000006,2022-01-05 18:21:01
426,0,k,128.49,2022-01-05 18:37:01
427,1,zlavsncv,92.44,2022-01-05 18:53:01
428,1,ivffbb,105.32000000000001,2022-01-05 19:09:01
429,1,ji,47.92,2022-01-05 19:25:01
430,1,h,37.14,2022-01-05 19:41:01
431,0,vglilgb,62.79,2022-01-05 19:57:01
432,0,urzd,93.54,2022-01-05 20:13:01
433,1,qslbhwtet,88.85,2022-01-05 20:29:01
434,0,shccx,42.629999999999995,2022-01-05 20:45:01
435,0,qeuydnklr,27.450000000000003,2022-01-05 21:01:01
436,0,phenohy,23.96,2022-01-05 21:17:01
437,0,zbzstp,34.14,2022-01-05 21:33:01
438,1,yugsqoew,112.00999999999999,2022-01-05 21:49:01
439,0,yygwis,138.87,2022-01-05 22:05:01
440,1,kocpvwnqa,48.72,2022-01-05 22:21:01
441,1,chlpugi,101.53,2022-01-05 22:37:01
442,0,esrkcraf,124.88999999999999,2022-01-05 22:53:01
443,0,yu,102.03,2022-01-05 23:09:01
444,0,nfigejo,29.950000000000003,2022-01-05 23:25:01
445,0,sksju,30.45,2022-01-05 23:41:01
446,0,so,145.16,2022-01-05 23:57:01
447,0,ibrj,110.31,2022-01-06 00:13:01
448,0,rzwzeepdo,55.400000000000006,2022-01-06 00:29:01
449,0,jz,64.09,2022-01-06 00:45:01
450,1,yabj,76.57,2022-01-06 01:01:01
451,1,gfv,119.80000000000001,2022-01-06 01:17:01
452,0,nop,88.94999999999999,2022-01-06 01:33:01
453,1,u,27.450000000000003,2022-01-06 01:49:01
454,1,wqtl,72.68,2022-01-06 02:05:01
455,1,pr,102.53,2022-01-06 02:21:01
456,0,iuywy,29.950000000000003,2022-01-06 02:37:01
457,1,lwops,24.76,2022-01-06 02:53:01
458,0,mswumpp,116.11,2022-01-06 03:09:01
459,0,fzufv,30.45,2022-01-06 03:25:01
460,0,s,123.49,2022-01-06 03:41:01
461,1,ex,78.37,2022-01-06 03:57:01
462,0,us,108.41999999999999,2022-01-06 04:13:01
463,0,anaakety,60.9,2022-01-06 04:29:01
464,0,wjhdea,90.35,2022-01-06 04:45:01
465,1,pwxzmeru,70.58,2022-01-06 05:01:01
466,1,yikyqvkdh,136.97,2022-01-06 05:17:01
467,0,ikg,77.77,2022-01-06 05:33:01
468,0,stvoaaxi,37.14,2022-01-06 05:49:01
469,1,ujnmwckr,94.24,2022-01-06 06:05:01
470,1,llte,102.83,2022-01-06 06:21:01
471,1,pjag,42.629999999999995,2022-01-06 06:37:01
472,0,mmc,34.14,2022-01-06 06:53:01
473,0,disdn,70.68,2022-01-06 07:09:01
474,1,xauiq,132.58,2022-01-06 07:25:01
475,0,jlcf,129.98,2022-01-06 07:41:01
476,1,pgiwfv,42.629999999999995,2022-01-06 07:57:01
477,0,hjruyit,23.96,2022-01-06 08:13:01
478,0,bk,76.67,2022-01-06 08:29:01
479,1,jbks,35.339999999999996,2022-01-06 08:45:01
480,1,zcz,37.14,2022-01-06 09:01:01
481,0,a,53.910000000000004,2022-01-06 09:17:01
482,1,xilajnof,97.24000000000001,2022-01-06 09:33:01
483,0,yjy,103.03,2022-01-06 09:49:01
484,0,usjt,52.71,2022-01-06 10:05:01
485,0,lowrynl,149.64999999999998,2022-01-06 10:21:01
486,0,u,41.93,2022-01-06 10:37:01
487,1,fcg,71.28,2022-01-06 10:53:01
488,1,wumpwzz,101.83000000000001,2022-01-06 11:09:01
489,1,qfepg,96.03999999999999,2022-01-06 11:25:01
490,0,d,41.93,2022-01-06 11:41:01
491,1,nif,47.12,2022-01-06 11:57:01
492,0,wrnqpjmbi,48.72,2022-01-06 12:13:01
493,0,eqxowlq,47.92,2022-01-06 12:29:01
494,1,bvswt,78.57,2022-01-06 12:45:01
495,1,fmcvmv,133.98,2022-01-06 13:01:01
496,0,nodozbrwg,52.71,2022-01-06 13:17:01
497,1,tyk,47.52,2022-01-06 13:33:01
498,0,jxgrzu,107.82,2022-01-06 13:49:01
499,0,fne,116.30999999999999,2022-01-06 14:05:01
500,1,y,70.08,2022-01-06 14:21:01
501,1,pqrbtlyak,132.48,2022-01-06 14:37:01
502,0,zpuuffmt,131.78,2022-01-06 14:53:01
503,1,kwyhxvefs,47.12,2022-01-06 15:09:01
504,1,mypwjc,113.31,2022-01-06 15:25:01
505,1,vmpcx,61.1,2022-01-06 15:41:01
506,1,vuviijcx,60.9,2022-01-06 15:57:01
507,0,vcvbwqspb,53.01,2022-01-06 16:13:01
508,1,thjzkip,84.36,2022-01-06 16:29:01
509,1,chzimi,116.0,2022-01-06 16:45:01
510,0,bfdeamykd,114.21,2022-01-06 17:01:01
511,0,lipk,69.68,2022-01-06 17:17:01
512,0,vntfbqiv,95.03999999999999,2022-01-06 17:33:01
