182,87,91
183,22,92
184,38,92
185,57,93
186,17,94
187,118,94
188,16,95
189,90,95
190,82,95
191,107,96
192,67,97
193,23,97
194,86,97
195,123,98
196,120,98
197,86,99
198,56,99
199,58,99
200,71,100
201,115,101
202,8,102
203,41,102
204,23,103
205,32,103
206,99,103
207,78,104
208,5,104
209,28,105
210,113,106
211,3,106
212,59,106
213,26,107
214,84,107
215,92,107
216,101,108
217,99,108
218,71,109
219,59,110
220,75,111
221,98,111
222,31,112
223,12,112
224,84,112
225,101,113
226,67,113
227,115,114
228,14,115
229,18,115
230,36,115
231,120,116
232,122,117
233,118,117
234,83,118
235,65,118
236,100,119
237,17,119
238,66,120
239,18,120
240,52,121
241,87,122
242,29,123
243,9,124
244,80,125
245,41,125
246,98,125
247,87,126
248,5,126
249,21,127
250,27,127
251,78,127
252,85,128
253,5,128
254,77,129
255,91,129
256,93,130
257,62,130
258,125,130
259,30,131
260,42,131
261,25,131
262,51,132
263,97,132
264,60,132
265,23,133
266,82,134
267,114,134
268,103,134
269,49,135
270,87,136
271,61,136
272,107,137
273,130,138
274,102,138
275,64,139
276,28,140
277,84,140
278,117,140
279,85,141
280,99,141
281,22,142
282,121,142
283,40,143
284,31,144
285,64,145
286,105,146
287,83,146
288,120,146
289,53,147
290,88,147
291,17,148
292,25,148
293,13,148
294,72,149
295,44,149
296,31,149
297,121,150
298,3,151
299,90,151
300,53,152
301,126,152
302,68,152
303,24,153
304,65,153
305,3,154
306,46,154
307,106,155
308,112,155
309,120,156
310,45,157
311,7,158
312,17,159
313,111,159
314,94,160
315,70,160
316,61,161
317,100,162
318,43,162
319,62,163
320,61,164
321,108,164
322,21,165
323,108,166
324,117,166
325,63,166
326,19,167
327,73,167
328,132,167
329,23,168
330,71,168
331,104,169
332,88,170
333,106,170
334,41,170
335,23,171
336,51,172
337,24,172
338,96,173
339,57,173
340,63,173
341,31,174
342,32,175
343,72,175
344,120,176
345,30,176
346,96,177
347,126,178
348,86,179
349,16,179
350,97,179
351,82,180
352,108,181
353,83,182
354,122,182
355,101,183
356,37,183
357,86,183
358,117,184
359,19,184
360,20,185
361,127,185
362,108,185
363,120,186
364,53,186
365,126,186
366,115,187
367,126,187
368,45,188
369,91,188
370,23,189
371,32,189
372,20,190
373,130,191
374,7,191
375,93,192
376,32,193
377,101,194
378,41,194
379,61,194
380,94,195
381,121,195
382,21,196
383,83,197
384,23,198
385,14,198
386,79,198
387,70,199
388,45,199
389,30,199
390,106,200
391,7,200
392,52,200
393,123,201
394,37,201
395,27,202
396,85,202
397,29,203
398,68,203
399,114,203
400,80,204
401,12,204
402,59,205
403,8,205
404,27,206
405,24,207
406,108,207
407,13,208
408,105,208
409,96,208
410,48,209
411,70,210
412,74,210
413,68,210
414,76,211
415,25,211
416,100,211
417,17,212
418,77,213
419,103,214
420,102,214
421,53,214
422,82,215
423,19,215
424,112,216
425,41,216
426,34,216
427,110,217
428,95,217
429,1,217
430,5,218
431,47,219
432,119,220
433,17,221
434,32,222
435,49,222
436,64,222
437,7,223
438,40,223
439,12,223
440,43,224
441,75,224
442,116,224
443,75,225
444,97,225
445,76,225
446,132,226
447,39,227
448,30,228
449,122,228
450,101,228
451,14,229
452,91,229
453,79,230
454,99,231
455,54,232
456,35,232
457,48,233
458,42,234
459,112,234
460,50,235
461,125,235
462,72,236
463,68,236
464,83,236
465,72,237
466,112,238
467,99,238
468,5,238
469,122,239
470,44,239
471,32,239
472,46,240
473,132,240
474,50,240
475,108,241
476,66,241
477,52,242
478,56,242
479,16,243
480,36,243
481,91,243
482,62,244
483,105,245
484,132,245
485,120,246
486,84,246
487,107,246
488,132,247
489,112,248
490,4,248
491,113,248
492,8,249
493,40,249
494,75,250
495,121,251
496,72,251
497,46,251
498,120,252
499,29,252
500,60,252
501,91,253
502,108,254
503,85,254
504,31,255
505,13,255
506,62,256
507,80,256
508,120,256
509,6,257
510,99,258
511,52,258
512,5,259
513,40,259
514,2,260
515,66,261
516,50,261
517,36,261
518,63,262
519,81,263
520,40,264
521,111,264
522,58,265
523,107,265
524,22,265
525,23,266
526,119,267
527,13,268
528,119,269
529,38,269
530,126,269
531,19,270
532,123,271
533,60,271
534,3,272
535,7,272
536,95,272
537,40,273
538,84,273
539,109,274
540,84,274
541,30,274
542,52,275
543,5,275
544,72,276
545,37,276
546,40,276
547,104,277
548,21,278
549,116,278
550,66,278
551,11,279
552,70,279
553,73,280
554,48,281
555,106,282
556,108,283
557,48,283
558,2,284
559,27,284
560,68,285
561,34,285
562,11,285
563,34,286
564,94,286
565,113,286
566,32,287
567,130,287
568,62,288
569,88,288
570,4,289
571,9,290
572,87,290
573,24,290
574,97,291
575,14,291
576,34,292
577,89,292
578,128,293
579,56,294
580,20,295
581,27,295
582,128,295
583,25,296
584,66,297
585,32,298
586,62,298
587,97,299
588,64,299
589,72,299
590,132,300
591,124,300
592,119,301
593,86,302
594,39,302
595,109,303
596,97,303
597,102,304
598,20,304
599,124,305
600,76,305
601,2,306
602,128,306
603,25,307
604,64,307
605,16,308
606,1,308
607,94,308
608,14,309
609,129,309
610,105,310
611,90,310
612,100,311
613,82,311
614,52,312
615,121,312
616,26,313
617,63,313
618,71,314
619,74,314
620,26,314
621,123,315
622,95,316
623,105,316
624,7,317
625,27,318
626,8,318
627,29,318
628,121,319
629,5,319
630,108,320
631,65,320
632,13,321
633,127,322
634,81,322
635,26,322
636,39,323
637,45,323
638,96,323
639,10,324
640,77,324
641,29,325
642,64,325
643,30,325
644,99,326
645,87,326
646,95,326
647,100,327
648,7,328
649,111,329
650,55,329
651,97,329
652,43,330
653,41,331
654,9,331
655,60,332
656,72,333
657,29,333
658,23,333
659,119,334
660,60,335
661,46,336
662,91,336
663,73,337
664,95,338
665,16,338
666,86,339
667,87,339
668,84,339
669,110,340
670,65,341
671,52,341
672,64,342
673,72,343
674,130,343
675,37,343
676,17,344
677,115,344
678,82,345
679,18,346
680,102,346
681,98,347
682,103,348
683,17,348
684,108,348
685,53,349
686,76,349
687,96,350
688,127,351
689,104,351
690,5,352
691,25,352
692,99,353
693,42,353
694,125,354
695,58,354
696,20,354
697,127,355
698,57,355
699,11,356
700,102,356
701,130,357
702,99,358
703,89,358
704,51,358
705,57,359
706,33,359
707,51,359
708,10,360
709,7,360
710,17,361
711,38,361
712,71,361
713,60,362
714,91,362
715,100,362
716,74,363
717,38,363
718,103,364
719,80,364
720,24,364
721,58,365
722,61,365
723,26,365
724,22,366
725,5,367
726,121,367
727,12,367
728,107,368
729,44,368
730,65,369
731,79,369
732,38,369
733,38,370
734,68,370
735,47,370
736,74,371
737,108,371
738,132,371
739,55,372
740,91,372
741,84,372
742,52,373
743,86,373
744,6,373
745,129,374
746,67,374
747,124,374
748,30,375
749,68,376
750,115,376
751,26,377
752,113,377
753,25,378
754,119,379
755,125,379
756,107,380
757,88,381
758,61,382
759,46,383
760,50,383
761,82,383
762,45,384
763,115,385
764,48,385
765,12,385
766,72,386
767,33,386
768,77,386
769,73,387
770,132,388
771,52,389
772,57,390
773,85,391
774,75,392
775,71,392
776,4,393
777,88,394
778,42,394
779,123,394
780,89,395
781,30,395
782,69,395
783,52,396
784,69,397
785,36,397
786,128,397
787,93,398
788,85,399
789,10,399
790,64,400
791,81,400
792,32,401
793,87,401
794,102,401
795,40,402
796,100,402
797,3,403
798,14,403
799,119,403
800,61,404
801,1,404
802,2,405
803,42,405
804,89,405
805,90,406
806,29,406
807,28,406
808,39,407
809,54,407
810,73,407
811,95,408
812,42,408
813,76,408
814,105,409
815,126,409
816,7,409
817,42,410
818,116,411
819,111,412
820,41,413
821,131,413
822,1,414
823,40,415
824,69,416
825,64,416
826,97,416
827,80,417
828,42,417
829,57,417
830,119,418
831,60,419
832,12,419
833,51,419
834,24,420
835,53,420
836,4,421
837,13,421
838,78,422
839,3,422
840,79,423
841,19,423
842,116,423
843,100,424
844,29,425
845,128,425
846,55,425
847,110,426
848,56,426
849,102,426
850,98,427
851,101,428
852,50,429
853,108,429
854,124,429
855,82,430
856,37,431
857,88,432
858,61,432
859,76,432
860,57,433
861,130,433
862,66,434
863,16,434
864,5,434
865,2,435
866,19,435
867,128,436
868,116,437
869,22,438
870,56,439
871,58,439
872,20,440
873,96,440
874,51,440
875,16,441
876,108,441
877,111,442
878,55,442
879,69,443
880,119,443
881,14,443
882,100,444
883,67,445
884,118,445
885,30,446
886,66,447
887,126,447
888,108,448
889,77,448
890,130,449
891,75,450
892,103,450
893,73,450
894,30,451
895,15,451
896,37,452
897,50,453
898,18,453
899,93,454
900,6,454
901,18,455
902,66,456
903,59,456
904,80,456
905,35,457
906,58,457
907,53,457
908,11,458
909,89,459
910,100,459
911,115,460
912,6,461
913,19,461
914,21,462
915,124,463
916,80,463
917,46,463
918,96,464
919,18,464
920,104,464
921,95,465
922,115,466
923,24,467
924,107,467
925,94,468
926,9,468
927,131,469
928,36,469
929,48,470
930,81,470
931,129,470
932,41,471
933,31,471
934,14,472
935,49,472
936,42,473
937,51,474
938,85,474
939,60,475
940,104,476
941,51,477
942,56,477
943,112,478
944,74,478
945,5,479
946,86,479
947,66,480
948,71,480
949,15,481
950,2,481
951,8,481
952,104,482
953,21,482
954,89,483
955,73,483
956,125,483
957,18,484
958,68,484
959,120,484
960,11,485
961,69,486
962,51,486
963,78,487
964,126,488
965,124,488
966,3,488
967,62,489
968,25,490
969,63,490
970,57,490
971,95,491
972,116,491
973,30,491
974,47,492
975,2,492
976,49,493
977,57,493
978,48,493
979,31,494
980,42,494
981,78,494
982,38,495
983,132,495
984,123,495
985,60,496
986,95,496
987,26,496
988,120,497
989,98,497
990,72,498
991,47,498
992,50,499
993,78,500
994,58,500
995,8,501
996,39,501
997,94,502
998,51,503
999,92,503
1000,57,503
1001,31,504
1002,59,504
1003,105,504
1004,49,505
1005,30,505
1006,123,505
1007,108,506
1008,49,506
1009,62,507
1010,1,508
1011,68,508
1012,100,509
1013,41,510
1014,51,511
1015,56,511
1016,60,511
1017,122,512
1018,81,513
1019,79,514
1020,76,514
1021,49,515
1022,24,515
1023,25,516
1024,32,517
1025,61,517
1026,106,517
1027,130,518
1028,13,518
1029,117,519
1030,40,520
1031,76,521
1032,110,521
1033,16,522
1034,65,522
1035,109,522
1036,131,523
1037,17,523
1038,37,524
1039,61,525
1040,27,526
1041,34,527
1042,99,527
1043,9,528
1044,77,528
1045,59,528
1046,70,529
1047,106,529
1048,74,530
1049,17,530
1050,120,531
1051,60,531
1052,100,531
1053,93,532
1054,41,532
1055,34,532
1056,112,533
1057,54,534
1058,133,535
1059,64,535
1060,77,535
1061,30,536
1062,59,536
1063,111,536
1064,100,537
1065,97,537
1066,8,537
1067,1,538
1068,99,538
1069,96,538
1070,35,539
1071,19,539
1072,9,539
1073,108,540
1074,130,540
1075,80,541
1076,47,542
1077,20,543
1078,32,543
1079,6,544
1080,56,544
1081,84,544
1082,62,545
1083,67,545
1084,60,545
1085,60,546
1086,85,547
1087,124,547
1088,76,547
1089,8,548
1090,77,548
1091,22,548
1092,36,549
1093,21,549
1094,59,549
1095,125,550
1096,73,551
1097,104,551
1098,77,552
1099,124,553
1100,75,554
1101,17,555
1102,53,556
1103,80,556
1104,45,557
1105,93,557
1106,39,557
1107,86,558
1108,43,558
1109,29,558
1110,36,559
1111,124,559
1112,74,560
1113,62,560
1114,87,560
1115,38,561
1116,3,561
1117,4,562
1118,38,562
1119,34,563
1120,80,563
1121,75,564
1122,78,564
1123,22,565
1124,21,565
1125,1,566
1126,77,566
1127,90,566
1128,116,567
1129,34,567
1130,75,567
1131,59,568
1132,57,568
1133,49,568
1134,55,569
1135,6,570
1136,80,570
1137,28,571
1138,78,571
1139,123,571
1140,120,572
1141,38,573
1142,89,574
1143,94,575
1144,54,575
1145,99,576
1146,78,576
1147,29,576
1148,109,577
1149,91,578
1150,19,578
1151,32,579
1152,110,579
1153,70,580
1154,79,580
1155,113,580
1156,48,581
1157,72,581
1158,103,582
1159,100,583
1160,83,584
1161,51,585
1162,84,585
1163,124,585
1164,2,586
1165,107,586
1166,60,586
1167,129,587
1168,113,588
1169,55,588
1170,61,589
1171,93,589
1172,38,589
1173,51,590
1174,27,590
1175,109,591
1176,43,591
1177,47,591
1178,62,592
1179,40,592
1180,69,593
1181,110,594
1182,66,595
1183,37,596
1184,36,596
1185,73,596
1186,106,597
1187,100,598
1188,11,599
1189,17,599
1190,55,600
1191,46,600
1192,12,600
1193,54,601
1194,59,602
1195,65,603
1196,33,603
1197,3,603
1198,2,604
1199,91,605
1200,39,606
1201,107,607
1202,41,607
1203,61,607
1204,19,608
1205,102,608
1206,62,608
1207,1,609
1208,125,609
1209,120,609
1210,25,610
1211,54,610
1212,35,610
1213,108,611
1214,126,612
1215,53,612
1216,30,612
1217,133,613
1218,73,613
1219,111,613
1220,42,614
1221,96,614
1222,14,614
1223,96,615
1224,85,615
1225,118,616
1226,35,616
1227,48,617
1228,100,617
1229,26,618
1230,38,618
1231,14,618
1232,2,619
1233,78,619
1234,90,620
1235,8,620
1236,48,621
1237,83,621
1238,56,622
1239,108,622
1240,31,623
1241,8,623
1242,101,623
1243,116,624
1244,123,625
1245,80,625
1246,67,625
1247,10,626
1248,101,626
1249,16,627
1250,133,627
1251,81,627
1252,50,628
1253,107,628
1254,33,629
1255,3,629
1256,5,630
1257,73,630
1258,97,631
1259,36,631
1260,56,632
1261,24,632
1262,58,632
1263,14,633
1264,32,633
1265,17,634
1266,82,634
1267,5,635
1268,8,635
1269,73,635
1270,35,636
1271,82,636
1272,115,636
1273,30,637
1274,109,637
1275,43,637
1276,100,638
1277,52,639
1278,124,639
1279,29,640
1280,54,640
1281,44,640
1282,111,641
1283,74,642
1284,35,642
1285,15,642
1286,42,643
1287,11,643
1288,53,644
1289,21,644
1290,63,644
1291,119,645
1292,86,645
1293,30,645
1294,131,646
1295,119,646
1296,95,647
1297,123,648
1298,94,648
1299,74,649
1300,68,649
1301,26,650
1302,120,650
1303,92,650
1304,29,651
1305,48,652
1306,51,653
1307,113,654
1308,33,655
1309,42,655
1310,16,656
1311,54,656
1312,40,656
1313,8,657
1314,122,657
1315,42,658
1316,43,658
1317,96,659
1318,6,659
1319,46,660
1320,80,660
1321,90,661
1322,55,661
1323,120,661
1324,125,662
1325,34,663
1326,95,663
1327,59,663
1328,8,664
1329,51,664
1330,24,664
1331,124,665
1332,104,665
1333,4,665
1334,81,666
1335,38,666
1336,21,667
1337,47,668
1338,125,669
1339,75,670
1340,99,670
1341,128,671
1342,48,671
1343,46,671
1344,127,672
1345,8,672
1346,18,673
1347,59,673
1348,10,673
1349,69,674
1350,8,674
1351,79,674
1352,101,675
1353,11,676
1354,50,676
1355,112,676
1356,26,677
1357,122,677
1358,51,677
1359,81,678
1360,103,678
1361,92,678
1362,93,679
1363,5,679
1364,126,680
1365,17,680
1366,94,681
1367,23,681
1368,21,682
1369,106,682
1370,97,683
1371,8,683
1372,109,684
1373,110,684
1374,33,684
1375,128,685
1376,53,685
1377,47,686
1378,101,686
1379,107,686
1380,51,687
1381,41,688
1382,6,688
1383,120,688
1384,34,689
1385,69,690
1386,32,691
1387,77,691
1388,24,692
1389,120,693
1390,21,693
1391,97,694
1392,15,695
1393,19,695
1394,24,696
1395,98,697
1396,90,697
1397,12,697
1398,38,698
1399,5,698
1400,58,698
1401,8,699
1402,65,699
1403,123,700
1404,33,701
1405,75,701
1406,40,702
1407,71,703
1408,74,704
1409,14,705
1410,4,705
1411,90,705
1412,49,706
1413,26,706
1414,44,706
1415,82,707
1416,80,708
1417,61,708
1418,57,709
1419,47,709
1420,45,710
1421,68,710
1422,71,711
1423,54,711
1424,19,712
1425,109,712
1426,16,713
1427,55,714
1428,56,714
1429,13,715
1430,5,715
1431,33,716
1432,80,716
1433,89,717
1434,102,717
1435,81,718
1436,132,719
1437,34,719
1438,122,720
1439,124,721
1440,96,722
1441,31,722
1442,122,723
1443,38,724
1444,28,725
1445,62,725
1446,127,725
1447,78,726
1448,106,727
1449,84,728
1450,87,729
1451,129,729
1452,124,730
1453,122,730
1454,97,731
1455,74,732
1456,14,733
1457,115,733
1458,36,733
1459,106,734
1460,4,735
1461,1,735
1462,83,735
1463,51,736
1464,94,737
1465,82,738
1466,93,738
1467,59,739
1468,86,740
1469,61,741
1470,69,741
1471,93,742
1472,120,742
1473,113,743
1474,23,744
1475,43,744
1476,21,744
1477,101,745
1478,103,745
1479,59,745
1480,10,746
1481,32,746
1482,115,747
1483,120,747
1484,114,748
1485,16,749
1486,10,750
1487,121,750
1488,38,750
1489,90,751
1490,51,752
1491,133,752
1492,83,752
1493,85,753
1494,112,754
1495,12,754
1496,20,755
1497,14,755
1498,32,756
1499,123,756
1500,10,756
1501,61,757
1502,32,757
1503,2,757
1504,118,758
1505,8,758
1506,10,759
1507,111,760
1508,16,760
1509,78,760
1510,62,761
1511,34,762
1512,30,762
1513,63,763
1514,17,763
1515,23,763
1516,96,764
1517,21,764
1518,50,764
1519,86,765
1520,1,766
1521,27,766
1522,76,766
1523,124,767
1524,17,768
1525,49,769
1526,114,769
1527,128,770
1528,23,770
1529,122,770
1530,98,771
1531,103,771
1532,111,771
1533,48,772
1534,67,772
1535,99,773
1536,133,773
1537,87,773
1538,61,774
1539,9,774
1540,80,775
1541,78,775
1542,34,776
1543,69,777
1544,95,777
1545,28,778
1546,27,778
1547,100,778
1548,109,779
1549,42,779
1550,64,779
1551,39,780
1552,128,780
1553,83,781
1554,33,782
1555,87,783
1556,76,783
1557,51,784
1558,132,785
1559,44,785
1560,123,786
1561,20,786
1562,39,787
1563,44,787
1564,85,788
1565,93,788
1566,113,788
1567,29,789
1568,42,789
1569,94,790
1570,82,790
1571,62,790
1572,9,791
1573,80,791
1574,102,792
1575,125,793
1576,36,794
1577,105,794
1578,72,795
1579,61,796
1580,96,796
1581,21,797
1582,129,797
1583,58,798
1584,86,799
1585,1,799
1586,58,799
1587,130,800
1588,15,800
1589,126,801
1590,34,801
1591,6,801
1592,87,802
1593,56,802
1594,123,803
1595,80,803
1596,103,803
1597,35,804
1598,64,804
1599,36,805
1600,100,806
1601,129,807
1602,37,808
1603,131,808
1604,41,808
1605,58,809
1606,39,809
1607,90,810
1608,22,810
1609,110,810
1610,46,811
1611,82,811
1612,20,812
1613,119,812
1614,84,812
1615,82,813
1616,59,814
1617,16,814
1618,123,815
1619,133,816
1620,76,816
1621,57,816
1622,44,817
1623,19,817
1624,55,818
1625,11,819
1626,20,819
1627,92,820
1628,65,821
1629,67,821
1630,131,822
1631,17,823
1632,1,824
1633,101,825
1634,83,826
1635,6,826
1636,64,827
1637,103,827
1638,117,828
1639,52,828
1640,117,829
1641,69,829
1642,59,829
1643,52,830
1644,108,831
1645,50,831
1646,86,831
1647,125,832
1648,59,832
1649,84,833
1650,30,833
1651,124,833
1652,18,834
1653,124,834
1654,106,835
1655,52,835
1656,47,835
1657,122,836
1658,127,836
1659,68,837
1660,44,838
1661,35,838
1662,83,838
1663,37,839
1664,103,839
1665,99,839
1666,3,840
1667,110,841
1668,3,841
1669,55,841
1670,40,842
1671,24,843
1672,27,843
1673,129,843
1674,71,844
1675,97,844
1676,48,845
1677,74,845
1678,30,846
1679,4,847
1680,12,847
1681,57,847
1682,51,848
1683,15,848
1684,26,849
1685,23,850
1686,31,851
1687,102,852
1688,119,852
1689,22,852
1690,36,853
1691,72,854
1692,4,854
1693,130,855
1694,75,856
1695,99,857
1696,56,857
1697,10,858
1698,116,859
1699,32,859
1700,101,860
1701,36,860
1702,106,861
1703,40,862
1704,46,862
1705,14,862
1706,50,863
1707,126,863
1708,86,863
1709,33,864
1710,87,865
1711,1,865
1712,12,865
1713,2,866
1714,4,866
1715,28,866
1716,102,867
1717,107,867
1718,104,868
1719,119,869
1720,120,870
1721,6,870
1722,46,870
1723,131,871
1724,56,871
1725,42,872
1726,125,872
1727,105,872
1728,114,873
1729,92,874
1730,130,874
1731,74,875
1732,46,875
1733,21,875
1734,50,876
1735,40,876
1736,13,876
1737,2,877
1738,72,877
1739,40,877
1740,22,878
1741,16,878
1742,30,878
1743,46,879
1744,127,879
1745,25,879
1746,62,880
1747,100,880
1748,5,880
1749,88,881
1750,31,882
1751,112,882
1752,79,883
1753,130,883
1754,58,884
1755,133,884
1756,75,885
1757,127,885
1758,76,885
1759,73,886
1760,48,886
1761,24,887
1762,78,888
1763,93,888
1764,4,889
1765,30,889
1766,27,889
1767,69,890
1768,85,890
1769,33,891
1770,26,891
1771,74,892
1772,98,892
1773,26,892
1774,70,893
1775,77,894
1776,71,895
1777,32,896
1778,19,896
1779,20,896
1780,19,897
1781,87,897
1782,9,897
1783,30,898
1784,106,898
1785,52,899
1786,73,899
1787,2,899
1788,1,900
1789,108,900
1790,24,901
1791,133,901
1792,29,902
1793,59,903
1794,114,904
1795,71,904
1796,30,904
1797,7,905
1798,82,906
1799,47,906
1800,36,906
1801,86,907
1802,73,907
1803,64,907
1804,26,908
1805,105,909
1806,133,910
1807,59,910
1808,30,910
1809,2,911
1810,97,912
1811,16,912
1812,99,912
1813,100,913
1814,114,913
1815,43,914
1816,113,915
1817,121,915
1818,47,915
1819,4,916
1820,7,916
1821,70,916
1822,35,917
1823,59,918
1824,50,919
1825,123,919
1826,35,920
1827,78,920
1828,121,920
1829,52,921
1830,97,922
1831,102,922
1832,115,923
1833,47,923
1834,20,923
1835,114,924
1836,1,924
1837,29,924
1838,110,925
1839,108,925
1840,91,926
1841,43,926
1842,48,927
1843,17,927
1844,132,928
1845,89,928
1846,48,928
1847,51,929
1848,93,929
1849,65,930
1850,27,930
1851,75,931
1852,36,931
1853,115,931
1854,75,932
1855,123,932
1856,74,933
1857,88,933
1858,115,933
1859,22,934
1860,62,934
1861,74,935
1862,116,936
1863,39,937
1864,45,937
1865,75,938
1866,44,938
1867,82,938
1868,96,939
1869,99,940
1870,89,940
1871,63,940
1872,33,941
1873,77,941
1874,127,942
1875,112,943
1876,40,943
1877,9,943
1878,113,944
1879,109,944
1880,115,944
1881,101,945
1882,35,945
1883,120,945
1884,98,946
1885,86,946
1886,81,947
1887,119,947
1888,111,948
1889,116,949
1890,106,949
1891,84,949
1892,39,950
1893,24,951
1894,9,951
1895,39,952
1896,25,953
1897,92,953
1898,41,954
1899,114,954
1900,82,955
1901,7,956
1902,130,957
1903,80,957
1904,27,958
1905,35,958
1906,105,958
1907,7,959
1908,4,959
1909,63,959
1910,88,960
1911,46,960
1912,80,961
1913,37,961
1914,108,961
1915,73,962
1916,80,963
1917,37,964
1918,57,964
1919,33,965
1920,114,965
1921,132,966
1922,92,966
1923,9,967
1924,76,967
1925,88,968
1926,131,968
1927,2,968
1928,11,969
1929,74,970
1930,82,970
1931,63,970
1932,5,971
1933,68,971
1934,64,972
1935,10,973
1936,40,973
1937,72,973
1938,130,974
1939,74,974
1940,115,975
1941,95,976
1942,79,976
1943,56,977
1944,22,977
1945,14,977
1946,60,978
1947,76,978
1948,83,978
1949,87,979
1950,83,979
1951,60,980
1952,12,980
1953,7,980
1954,107,981
1955,19,982
1956,50,982
1957,124,983
1958,39,984
1959,38,985
1960,89,985
1961,122,986
1962,38,987
1963,15,988
1964,96,989
1965,36,989
1966,48,989
1967,6,990
1968,60,990
1969,98,991
1970,124,992
1971,92,992
1972,97,993
1973,34,994
1974,70,994
1975,24,994
1976,54,995
1977,101,996
1978,50,997
1979,90,997
1980,119,997
1981,34,998
1982,60,999
1983,78,999
1984,104,1000
1985,98,1001
1986,132,1001
1987,26,1001
1988,61,1002
1989,90,1003
1990,76,1003
1991,29,1003
1992,100,1004
1993,40,1004
1994,37,1005
1995,132,1005
1996,3,1006
1997,88,1006
1998,26,1007
1999,55,1007
2000,56,1008
2001,27,1008
2002,22,1009
2003,129,1010
2004,112,1011
2005,43,1012
2006,63,1012
2007,37,1012
2008,111,1013
2009,114,1013
2010,88,1013
2011,10,1014
2012,69,1014
2013,46,1015
2014,44,1016
2015,83,1017
2016,133,1017
2017,2,1018
2018,99,1018
2019,37,1019
2020,19,1019
2021,39,1020
2022,79,1020
2023,6,1020
2024,131,1021
2025,2,1021
2026,51,1022
2027,93,1023
2028,87,1023
2029,99,1023
2030,33,1024
2031,22,1024
2032,120,1025
2033,78,1025
2034,13,1025
2035,32,1026
2036,96,1027
2037,110,1028
2038,85,1029
2039,95,1030
2040,80,1031
2041,49,1031
2042,22,1031
2043,128,1032
2044,55,1032
2045,82,1032
2046,51,1033
2047,53,1033
2048,88,1034
2049,26,1034
2050,110,1034
2051,71,1035
2052,22,1035
2053,81,1036
2054,75,1037
2055,90,1037
2056,76,1037
2057,105,1038
2058,91,1039
2059,51,1040
2060,41,1041
2061,118,1042
2062,36,1042
2063,60,1042
2064,100,1043
2065,32,1043
2066,9,1044
2067,132,1045
2068,97,1045
2069,17,1045
2070,104,1046
2071,70,1046
2072,84,1046
2073,105,1047
2074,83,1047
2075,24,1048
2076,112,1048
2077,111,1048
2078,94,1049
2079,19,1049
2080,3,1049
2081,71,1050
2082,23,1051
2083,92,1051
2084,52,1051
2085,88,1052
2086,48,1053
2087,80,1053
2088,52,1053
2089,23,1054
2090,101,1054
2091,20,1054
2092,76,1055
2093,56,1055
2094,50,1055
2095,26,1056
2096,89,1057
2097,70,1057
2098,26,1058
2099,60,1058
2100,104,1058
2101,97,1059
2102,36,1059
2103,64,1060
2104,40,1061
2105,40,1062
2106,63,1062
2107,132,1062
2108,3,1063
2109,106,1064
2110,97,1065
2111,79,1065
2112,17,1065
2113,132,1066
2114,41,1066
2115,2,1067
2116,61,1067
2117,61,1068
2118,119,1069
2119,75,1069
2120,58,1070
2121,35,1071
2122,130,1071
